DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-01,9,3,9,5,9,8,0.4,94,8,1032,75.875,9,6,3,143,122,176,0,3,3.3,météo très défavorable,17:15:00,08:38:00,3
2020-01-02,9,6,12,7,8,8,11.4,97,6.75,1030,81.875,9,7,6,302,266,176,0,2,3.3,météo défavorable,17:16:00,08:38:00,8
2020-01-03,11,7,23,8,11,10,1.3,90,9.75,1032,90.125,11,9,5,122,353,176,0,3,3.3,météo défavorable,17:17:00,08:38:00,7
2020-01-04,9,4,10,4,6,5,0.6,95,8,1038,31.125,9,7,2,143,116,116,0,2,8.7,météo très défavorable,17:18:00,08:38:00,6
2020-01-05,7,2,12,3,7,5,0,90,9,1038,33.5,7,3,3,119,116,116,0,3,6.9,météo très défavorable,17:19:00,08:38:00,2
2020-01-06,8,1,13,1,6,6,0,89,10,1032,6.875,8,3,-2,113,116,113,0,2,8.7,météo très défavorable,17:20:00,08:38:00,2
2020-01-07,10,5,14,6,8,9,0.1,95,7.25,1032,90.875,10,8,4,122,143,122,0,2,3.3,météo défavorable,17:21:00,08:38:00,6
2020-01-08,11,8,17,10,11,11,1.5,96,5,1029,100,11,10,8,266,266,122,0,3,3.3,météo défavorable,17:23:00,08:37:00,10
2020-01-09,12,10,23,10,12,12,5.9,93,5.75,1026,92.125,12,9,8,266,266,119,0,3,3.3,météo défavorable,17:24:00,08:37:00,10
2020-01-10,8,6,23,7,8,7,3.9,89,9.875,1033,71.125,8,5,3,353,116,176,0,2,3.3,météo très défavorable,17:25:00,08:37:00,8
2020-01-11,8,3,3,3,6,5,0,92,10,1034,25.625,8,3,3,116,116,116,0,3,8.7,météo très défavorable,17:26:00,08:36:00,3
2020-01-12,7,1,15,1,5,7,0,92,10,1031,52.25,7,3,-2,116,116,119,0,1,8.7,météo très défavorable,17:27:00,08:36:00,2
2020-01-13,11,4,17,7,10,9,1.5,93,9,1027,69.25,11,6,4,266,119,119,0,2,6.9,météo défavorable,17:29:00,08:35:00,6
2020-01-14,10,5,27,7,9,9,0,59,10,1015,71.375,11,3,3,116,122,122,0,2,3.4,météo défavorable,17:30:00,08:35:00,7
2020-01-15,11,7,28,8,11,9,0.1,74,10,1021,49.875,11,6,4,116,116,176,0,2,5.1,météo défavorable,17:31:00,08:34:00,8
2020-01-16,14,6,16,6,12,11,0,88,10,1025,24.5,14,7,4,116,116,116,0,3,6.9,météo correcte,17:33:00,08:34:00,6
2020-01-17,10,5,28,10,10,7,7.3,88,9.625,1028,68.5,10,7,6,122,293,353,0,3,5.2,météo défavorable,17:34:00,08:33:00,10
2020-01-18,7,2,15,3,6,5,0.2,91,10,1030,37.875,7,3,-1,116,116,116,0,1,8.7,météo très défavorable,17:35:00,08:32:00,3
2020-01-19,6,1,26,1,4,4,0.4,90,9.875,1039,51.625,6,1,-4,116,116,176,0,2,5.2,météo très défavorable,17:37:00,08:31:00,2
2020-01-20,5,1,29,1,4,3,0,87,10,1041,14.625,5,0,-5,116,116,116,0,2,8.7,météo très défavorable,17:38:00,08:31:00,1
