DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2022-01-01,15,9,19,10,14,12,0,95,9,1025,23.625,15,11,7,143,113,113,0,4,8.1,météo correcte,16:56:00,08:42:00,11
2022-01-02,13,8,28,11,12,12,0.6,89,10,1022,76.75,13,10,8,122,353,176,0,3,4.9,météo défavorable,16:57:00,08:42:00,8
2022-01-03,11,8,26,10,11,9,2.2,87,9.875,1018,98.875,11,8,6,176,122,353,0,2,3.1,météo défavorable,16:58:00,08:42:00,11
2022-01-04,10,1,33,10,4,2,18.1,98,6.625,1012,99.5,10,9,-5,296,302,338,1.5,2,3.1,météo très défavorable,16:59:00,08:42:00,10
2022-01-05,5,0,24,1,3,4,0.9,86,9,1021,67.5,5,2,-4,113,122,119,0.8,1,5.1,météo très défavorable,17:01:00,08:41:00,2
2022-01-06,5,0,13,1,4,3,0,89,10,1024,40.75,5,1,-3,113,113,122,0,2,8.6,météo très défavorable,17:02:00,08:41:00,2
2022-01-07,7,2,21,4,6,4,1.9,94,8,1021,87.625,7,3,0,266,353,362,0,1,3.2,météo très défavorable,17:03:00,08:41:00,2
2022-01-08,9,1,34,1,5,9,2.6,96,8.375,1017,85.625,9,7,-3,119,266,296,0.1,1,3.2,météo très défavorable,17:04:00,08:40:00,1
2022-01-09,7,2,26,3,6,3,0.4,85,10,1015,54.625,7,3,-2,113,119,113,0,1,5.1,météo très défavorable,17:06:00,08:40:00,4
2022-01-10,6,2,9,3,6,4,0,94,10,1026,76,6,4,1,119,122,119,0,1,3.3,météo très défavorable,17:07:00,08:39:00,4
2022-01-11,5,0,9,0,4,2,0,88,10,1037,41.125,5,0,-3,122,116,116,0,2,6.9,météo très défavorable,17:08:00,08:39:00,0
2022-01-12,5,1,8,3,4,5,0,84,9,1041,76.75,5,3,2,122,122,113,0,1,3.3,météo très défavorable,17:10:00,08:38:00,2
2022-01-13,7,0,10,0,5,3,0,83,10,1041,0.375,7,1,-3,113,113,113,0,2,8.7,météo très défavorable,17:11:00,08:38:00,0
2022-01-14,11,2,8,2,8,6,0,86,10,1039,0.5,11,6,0,113,113,113,0,3,8.7,météo très défavorable,17:13:00,08:37:00,2
2022-01-15,7,2,13,2,7,4,0,85,10,1032,4.375,7,3,-1,113,113,113,0,2,8.7,météo très défavorable,17:14:00,08:36:00,3
2022-01-16,6,1,13,2,6,6,0,93,9,1031,69.375,6,5,-1,122,122,122,0,2,3.3,météo très défavorable,17:15:00,08:36:00,1
2022-01-17,11,3,12,3,10,5,0,96,8,1039,18.375,11,6,1,143,113,113,0,3,8.7,météo très défavorable,17:17:00,08:35:00,4
2022-01-18,11,2,15,2,9,5,0,95,9,1039,9.625,11,7,-1,113,113,113,0,3,8.7,météo très défavorable,17:18:00,08:34:00,2
2022-01-19,6,0,13,0,6,3,0.8,94,9.875,1034,39,6,3,-3,113,113,119,0,2,6.9,météo très défavorable,17:20:00,08:33:00,1
2022-01-20,5,1,22,2,4,2,0.7,95,8.375,1035,87,5,2,-2,122,371,371,0.4,1,3.3,météo très défavorable,17:22:00,08:32:00,2
2022-01-21,6,0,21,0,5,4,0.1,97,10,1036,87.375,6,2,-4,119,176,122,0,1,3.3,météo très défavorable,17:23:00,08:31:00,0
2022-01-22,8,1,15,1,7,5,0,93,10,1037,45,8,4,-2,113,113,116,0,1,8.7,météo très défavorable,17:25:00,08:30:00,2
2022-01-23,7,3,10,4,6,4,0,85,10,1036,67.875,7,2,2,122,122,113,0,2,3.4,météo très défavorable,17:26:00,08:29:00,4
2022-01-24,8,1,9,1,6,4,0,89,10,1036,0,8,2,-2,113,113,113,0,2,8.7,météo très défavorable,17:28:00,08:28:00,1
2022-01-25,11,1,11,1,6,7,0,91,10,1037,0,11,5,-2,113,113,113,0,3,8.7,météo très défavorable,17:30:00,08:27:00,2
2022-01-26,8,1,9,1,6,4,0,91,10,1034,3.25,8,3,-2,113,113,113,0,2,8.7,météo très défavorable,17:31:00,08:25:00,1
2022-01-27,8,0,21,1,7,8,0.1,98,8,1032,58.625,8,7,-3,143,119,176,0,2,3.4,météo très défavorable,17:33:00,08:24:00,0
2022-01-28,8,3,10,3,7,6,0,96,5.75,1037,68.75,8,4,0,143,116,122,0,2,5.2,météo très défavorable,17:35:00,08:23:00,4
2022-01-29,11,3,26,4,10,11,0,97,10,1035,73.625,11,8,0,116,122,122,0,2,3.4,météo très défavorable,17:36:00,08:22:00,4
2022-01-30,7,2,9,2,6,4,0.1,92,10,1035,30.375,7,4,0,113,116,116,0,1,8.7,météo très défavorable,17:38:00,08:20:00,4
2022-01-31,7,2,37,5,7,5,0.1,81,10,1025,50.25,7,2,0,176,119,116,0,3,7,météo très défavorable,17:40:00,08:19:00,4
2022-02-01,11,1,26,2,6,11,0.1,97,10,1027,66.125,11,8,-2,122,176,119,0,3,3.5,météo très défavorable,17:41:00,08:18:00,1
2022-02-02,12,8,24,9,10,10,0,92,10,1025,92.625,12,8,5,122,122,122,0,2,3.5,météo défavorable,17:43:00,08:16:00,10
2022-02-03,9,6,19,7,8,8,0,85,10,1024,92.75,9,5,4,122,122,122,0,2,3.5,météo défavorable,17:45:00,08:15:00,7
2022-02-04,9,3,28,7,9,8,0.1,83,10,1024,72.125,9,6,3,122,176,113,0,2,3.5,météo défavorable,17:46:00,08:13:00,7
2022-02-05,9,2,22,2,7,6,0,95,8,1027,45,9,2,-2,143,113,122,0,3,8.7,météo très défavorable,17:48:00,08:12:00,2
2022-02-06,11,6,45,7,9,9,1.5,87,9,1021,97.25,11,7,3,122,266,353,0,2,3.5,météo défavorable,17:50:00,08:10:00,6
2022-02-07,11,1,18,2,7,5,0.1,88,10,1033,14.25,11,2,-3,113,113,113,0,2,8.7,météo très défavorable,17:51:00,08:09:00,3
2022-02-08,9,2,17,4,7,8,0,89,10,1033,84.75,9,7,0,122,122,122,0,3,3.5,météo très défavorable,17:53:00,08:07:00,2
2022-02-09,11,5,13,5,9,9,0,93,10,1030,31.875,11,6,2,113,116,116,0,2,8.7,météo très défavorable,17:55:00,08:06:00,7
2022-02-10,9,4,22,4,7,4,0.7,92,9,1025,59,9,6,1,113,116,266,0,3,5.3,météo très défavorable,17:56:00,08:04:00,5
2022-02-11,9,1,22,1,7,4,0.2,90,9,1036,33.5,9,2,-3,116,119,113,0,1,7,météo très défavorable,17:58:00,08:02:00,2
2022-02-12,7,0,17,0,5,4,0,84,10,1036,42.875,7,0,-3,122,116,116,0,2,10,météo très défavorable,18:00:00,08:01:00,0
2022-02-13,10,0,35,0,7,10,1.1,77,9.875,1021,55.125,10,6,-5,116,113,122,0,3,6.8,météo très défavorable,18:01:00,07:59:00,0
2022-02-14,10,5,30,8,10,8,0.4,85,10,1013,79.5,10,6,4,176,119,176,0,2,5.2,météo défavorable,18:03:00,07:57:00,10
2022-02-15,9,3,24,5,8,8,0.8,93,8.875,1019,68.375,9,6,-1,122,116,122,0,2,8.4,météo très défavorable,18:05:00,07:55:00,4
2022-02-16,13,8,30,10,12,13,1.4,95,8.875,1009,100,13,11,7,266,176,122,0,3,5.3,météo défavorable,18:06:00,07:54:00,9
2022-02-17,12,7,39,9,10,9,0.2,74,10,1021,68.875,12,11,2,116,113,176,0,2,8.4,météo défavorable,18:08:00,07:52:00,11
2022-02-18,12,6,44,9,12,10,0.3,94,9.875,1016,88.125,12,9,6,122,122,176,0,4,5.3,météo défavorable,18:10:00,07:50:00,8
2022-02-19,8,3,28,3,7,6,1.2,81,9.875,1019,62.75,8,5,-3,113,116,176,0,2,8.5,météo très défavorable,18:11:00,07:48:00,3
2022-02-20,11,7,36,8,10,11,0.4,87,9,1016,100,11,8,4,176,122,122,0,2,5.3,météo défavorable,18:13:00,07:46:00,7
2022-02-21,9,4,46,4,7,8,1.2,71,9.75,1018,81.625,9,4,-2,179,176,119,0,2,5.4,météo très défavorable,18:15:00,07:45:00,4
2022-02-22,10,5,26,5,8,10,0,92,10,1023,78.75,10,8,2,116,122,122,0,3,5.4,météo très défavorable,18:16:00,07:43:00,6
2022-02-23,11,4,14,4,9,8,0.1,94,8,1031,61.625,11,5,1,143,116,122,0,2,8.5,météo très défavorable,18:18:00,07:41:00,4
2022-02-24,10,3,34,7,10,6,0.7,81,9,1022,79,10,4,1,119,122,176,0,2,5.4,météo défavorable,18:20:00,07:39:00,7
