DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2021-01-01,4,-3,8,0,3,2,0,88,10,1014,34.125,4,0,-1,116,116,116,0,2,8.7,météo très défavorable,17:14:00,08:43:00,0
2021-01-02,3,0,12,0,2,1,0,85,9.375,1016,41.5,3,0,-4,116,116,116,0,1,8.7,météo très défavorable,17:15:00,08:43:00,0
2021-01-03,3,0,10,2,3,3,0.9,96,7,1015,99.875,3,2,-1,317,143,122,0,1,3.3,météo très défavorable,17:16:00,08:43:00,2
2021-01-04,1,-5,13,1,1,-1,5.3,98,2.75,1014,100,1,2,-3,338,332,338,4.5,1,3.3,météo très défavorable,17:17:00,08:42:00,1
2021-01-05,2,-2,12,1,2,2,1,92,8.375,1017,98,2,1,-3,122,326,371,0.9,2,3.3,météo très défavorable,17:18:00,08:42:00,1
2021-01-06,2,-1,10,0,2,2,1.3,97,7,1019,97,2,1,-4,332,326,326,1,1,3.3,météo très défavorable,17:20:00,08:42:00,0
2021-01-07,3,0,9,0,2,1,0.1,96,7.875,1019,85.125,3,1,-1,371,116,326,0,1,3.3,météo très défavorable,17:21:00,08:42:00,1
2021-01-08,3,-1,4,-1,2,2,0,88,10,1020,61.5,3,0,-1,116,119,326,0,2,6.9,météo très défavorable,17:22:00,08:41:00,-1
2021-01-09,3,-1,25,-1,2,1,0,92,10,1023,37,3,0,-5,116,122,116,0,2,5.1,météo très défavorable,17:23:00,08:41:00,-1
2021-01-10,3,-1,24,-1,2,1,0,83,10,1024,5.25,3,0,-7,113,116,116,0,2,8.7,météo très défavorable,17:24:00,08:41:00,-1
2021-01-11,4,-4,9,-2,3,2,0,93,8,1026,26.75,4,0,-5,143,116,116,0,2,8.7,météo très défavorable,17:26:00,08:40:00,-2
2021-01-12,8,1,31,5,7,7,1.4,92,8.875,1023,97.625,10,8,0,119,296,266,0,2,3.3,météo très défavorable,17:27:00,08:40:00,4
2021-01-13,10,6,28,10,10,9,1.2,91,8,1025,94.125,10,9,6,266,266,176,0,2,3.3,météo défavorable,17:28:00,08:39:00,10
2021-01-14,10,5,21,7,8,9,2.2,92,8,1025,87.75,10,8,4,122,119,266,0,2,3.3,météo défavorable,17:30:00,08:38:00,8
2021-01-15,8,0,27,6,4,2,1.7,85,7,1029,74.25,8,5,0,266,122,116,0,1,5.1,météo très défavorable,17:31:00,08:38:00,7
2021-01-16,2,-6,16,-1,1,0,3.2,88,7.875,1030,80.75,3,4,-2,116,122,266,0,1,3.4,météo très défavorable,17:32:00,08:37:00,-1
2021-01-17,6,0,12,3,5,4,0.1,93,9,1028,54.5,6,4,0,143,116,116,0,1,8.7,météo très défavorable,17:34:00,08:36:00,3
2021-01-18,6,1,12,1,4,4,0,93,10,1030,48.75,6,2,-1,119,116,116,0,1,8.7,météo très défavorable,17:35:00,08:36:00,2
2021-01-19,7,2,22,2,5,6,0,89,10,1024,37.375,7,4,-3,116,119,116,0,2,6.9,météo très défavorable,17:37:00,08:35:00,2
2021-01-20,10,5,32,6,8,10,0,74,10,1011,68.5,10,5,2,122,116,119,0,3,8.7,météo défavorable,17:38:00,08:34:00,6
2021-01-21,10,2,40,8,9,7,14.4,84,8.625,1000,89.625,10,8,4,296,116,302,0,2,5.2,météo défavorable,17:40:00,08:33:00,10
