DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2021-01-01,4,-1,7,0,3,2,0.1,86,10,1014,42.375,4,0,-1,116,116,119,0,2,6.9,météo très défavorable,17:11:00,08:42:00,1
2021-01-02,3,-3,11,0,3,2,0,81,10,1015,32.625,3,0,-3,116,116,116,0,1,8.7,météo très défavorable,17:12:00,08:42:00,1
2021-01-03,3,0,9,2,3,2,0.2,96,6.25,1015,88.125,3,2,-1,332,143,122,0,1,3.3,météo très défavorable,17:13:00,08:42:00,2
2021-01-04,1,-7,11,1,1,-1,3.5,97,2.5,1014,100,1,2,-3,338,332,338,2.7,1,3.3,météo très défavorable,17:14:00,08:41:00,1
2021-01-05,2,-4,12,1,2,0,0.8,96,6.25,1016,98,2,1,-3,122,338,371,0.4,1,3.3,météo très défavorable,17:15:00,08:41:00,1
2021-01-06,2,-1,10,0,2,2,0.9,96,6.25,1019,95.625,2,1,-3,326,143,371,0.8,1,3.3,météo très défavorable,17:16:00,08:41:00,0
2021-01-07,3,0,8,0,2,1,0.1,95,7.625,1019,81.875,3,0,-2,143,116,371,0,1,3.3,météo très défavorable,17:17:00,08:41:00,0
2021-01-08,3,-1,4,-1,2,1,0,89,9.625,1020,56.875,3,0,-2,116,116,116,0,1,8.7,météo très défavorable,17:18:00,08:40:00,-1
2021-01-09,3,-1,21,-1,2,1,0,90,10,1024,31.75,3,0,-5,116,122,116,0,1,6.9,météo très défavorable,17:20:00,08:40:00,-1
2021-01-10,3,-1,20,-1,2,1,0,82,10,1025,6.25,3,0,-6,113,116,116,0,2,8.7,météo très défavorable,17:21:00,08:40:00,-1
2021-01-11,4,-2,6,-1,3,2,0,92,10,1026,29.125,4,0,-4,116,116,116,0,2,8.7,météo très défavorable,17:22:00,08:39:00,-1
2021-01-12,8,2,26,4,6,7,9.3,92,8.5,1022,99.125,10,8,0,122,296,296,0,2,3.3,météo très défavorable,17:23:00,08:39:00,4
2021-01-13,10,6,22,8,10,9,9.9,97,7.125,1023,96.5,10,8,6,296,266,176,0,2,3.3,météo défavorable,17:25:00,08:38:00,8
2021-01-14,8,4,18,7,7,8,2.8,92,6.375,1024,80.25,8,7,4,122,116,266,0,2,3.3,météo très défavorable,17:26:00,08:37:00,7
2021-01-15,8,0,22,5,3,2,1.4,85,8.75,1029,72,8,5,-1,266,122,113,0,1,5.1,météo très défavorable,17:28:00,08:37:00,7
2021-01-16,1,-7,14,-1,1,-2,7,90,9.375,1030,70.75,1,3,-3,116,122,296,0,2,3.3,météo très défavorable,17:29:00,08:36:00,-1
2021-01-17,6,1,10,4,5,4,0.3,94,7.5,1028,65.375,6,4,1,143,116,176,0,1,6.9,météo très défavorable,17:30:00,08:35:00,4
2021-01-18,5,1,12,1,4,4,0,94,10,1030,36.125,5,2,-1,116,116,116,0,1,8.7,météo très défavorable,17:32:00,08:34:00,2
2021-01-19,6,1,21,2,4,5,0,86,10,1024,54.25,6,3,-3,116,122,116,0,2,5.1,météo très défavorable,17:33:00,08:34:00,2
2021-01-20,10,5,26,6,9,10,0.1,69,10,1010,69.5,10,4,2,122,116,119,0,3,6.9,météo défavorable,17:35:00,08:33:00,5
2021-01-21,11,2,30,8,8,7,15.2,81,7.875,999,84.5,11,7,4,296,116,302,0,2,5.2,météo défavorable,17:36:00,08:32:00,11
2021-01-22,7,-1,16,5,6,4,10.8,95,8,996,94.5,7,6,2,296,296,302,0,1,3.4,météo très défavorable,17:38:00,08:31:00,7
2021-01-23,4,1,17,2,3,3,6.9,93,8.875,1001,58.75,4,2,-1,116,317,317,0.6,2,3.4,météo très défavorable,17:39:00,08:30:00,3
2021-01-24,4,0,20,0,3,4,5,92,9.25,1005,47.125,4,2,-2,116,116,317,0,2,5.2,météo très défavorable,17:41:00,08:29:00,0
2021-01-25,5,1,21,1,3,2,0.1,85,10,1017,56.5,5,0,-4,326,119,116,0.1,1,5.2,météo très défavorable,17:42:00,08:28:00,1
2021-01-26,4,-1,10,-1,3,3,0.3,88,9.875,1023,37.125,4,0,-3,116,116,116,0,2,8.7,météo très défavorable,17:44:00,08:27:00,0
2021-01-27,8,2,15,3,6,8,1.4,94,6.875,1021,92.125,8,8,-1,122,122,143,0,2,3.4,météo très défavorable,17:45:00,08:26:00,2
2021-01-28,13,9,24,11,12,12,7.3,94,9.125,1016,100,13,11,8,122,296,176,0,3,3.5,météo défavorable,17:47:00,08:24:00,10
2021-01-29,11,7,32,10,11,9,8.7,89,9.25,1009,78.375,11,10,6,296,176,353,0,3,3.5,météo défavorable,17:48:00,08:23:00,11
2021-01-30,11,7,23,10,11,9,14.5,95,9.125,1007,79,11,9,7,302,296,353,0,4,5.2,météo défavorable,17:50:00,08:22:00,8
2021-01-31,9,5,8,7,8,8,4.3,96,6.75,1002,99.375,9,7,6,143,122,122,0,2,3.5,météo défavorable,17:51:00,08:21:00,8
2021-02-01,11,9,19,9,10,10,12.8,91,8.625,1004,97,11,9,6,296,176,353,0,3,3.5,météo défavorable,17:53:00,08:19:00,9
2021-02-02,13,8,26,10,13,12,5.6,94,8.625,1007,96.625,13,11,7,296,266,353,0,3,3.5,météo défavorable,17:55:00,08:18:00,9
2021-02-03,12,9,40,12,10,9,13.5,89,8.625,1010,98.5,12,10,6,296,296,176,0,3,3.5,météo défavorable,17:56:00,08:17:00,11
2021-02-04,10,6,10,6,9,10,1.5,95,6.375,1013,79,10,9,4,143,266,122,0,3,3.5,météo défavorable,17:58:00,08:15:00,6
2021-02-05,10,7,8,7,10,9,0.9,95,5.625,1013,87,10,8,6,143,122,176,0,2,3.5,météo défavorable,17:59:00,08:14:00,8
2021-02-06,10,8,17,8,9,10,13.2,93,4.875,1008,99.625,10,9,5,266,122,302,0,2,4.9,météo défavorable,18:01:00,08:12:00,8
2021-02-07,7,2,21,3,5,3,5.5,87,7.5,1001,88.125,7,6,-1,176,122,266,0.7,1,5,météo très défavorable,18:02:00,08:11:00,5
2021-02-08,3,-1,9,-1,2,2,0,93,10,999,65.25,3,0,-3,119,116,116,0,2,8.3,météo très défavorable,18:04:00,08:10:00,-1
2021-02-09,2,0,14,0,1,1,3,76,8.5,1004,96.25,2,0,-3,122,122,119,2.2,1,5,météo très défavorable,18:06:00,08:08:00,0
