DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-01,5,0,8,0,4,3,0,89,10,1032,16.75,5,2,-2,116,116,116,0,2,8.6,météo très défavorable,17:03:00,08:48:00,0
2020-01-02,8,2,14,5,7,7,0,98,4.625,1029,79.375,8,6,3,248,248,116,0,2,5,météo très défavorable,17:04:00,08:48:00,4
2020-01-03,10,7,25,9,10,7,1.3,91,10,1032,92.25,10,8,6,122,353,353,0,2,3.2,météo défavorable,17:05:00,08:47:00,9
2020-01-04,8,3,15,3,6,7,0.2,92,10,1036,58.25,8,5,1,116,116,176,0,3,5,météo très défavorable,17:06:00,08:47:00,3
2020-01-05,8,5,7,6,8,7,0,85,10,1036,70.375,8,4,5,119,119,122,0,2,5.1,météo très défavorable,17:07:00,08:47:00,6
2020-01-06,6,0,17,2,4,4,0,93,10,1033,20,6,3,-2,116,116,113,0,2,8.6,météo très défavorable,17:08:00,08:47:00,3
2020-01-07,8,3,11,4,7,7,0.1,95,9,1029,42.375,8,6,2,116,143,116,0,2,8.6,météo très défavorable,17:09:00,08:47:00,6
2020-01-08,13,7,19,11,12,12,0.3,97,10,1025,95.25,13,11,9,122,122,176,0,3,3.2,météo défavorable,17:10:00,08:46:00,11
2020-01-09,12,10,29,11,12,11,10.3,92,8.875,1022,98.125,12,10,9,122,296,296,0,4,3.2,météo défavorable,17:12:00,08:46:00,11
2020-01-10,8,4,27,8,8,5,2.6,86,9.625,1031,66,8,6,4,296,176,116,0,2,5.1,météo très défavorable,17:13:00,08:45:00,8
2020-01-11,6,2,15,2,5,4,0,93,10,1033,41.875,6,3,-1,116,116,122,0,2,5.1,météo très défavorable,17:14:00,08:45:00,3
2020-01-12,9,3,26,4,7,7,0.6,95,10,1028,77.125,9,7,-1,119,122,176,0,3,3.3,météo très défavorable,17:16:00,08:44:00,3
2020-01-13,9,5,31,5,7,9,1.6,97,8,1024,84.375,9,7,2,176,353,266,0,2,3.3,météo très défavorable,17:17:00,08:44:00,6
2020-01-14,10,4,40,10,9,7,4.7,87,7.75,1007,97.625,10,8,5,266,296,122,0,2,3.3,météo défavorable,17:19:00,08:43:00,9
2020-01-15,9,6,35,8,8,8,1.3,80,8.125,1018,58.125,9,6,3,116,116,266,0,2,5.1,météo défavorable,17:20:00,08:42:00,9
2020-01-16,10,4,23,4,8,9,0,96,9,1024,30.75,10,6,1,116,119,116,0,2,6.9,météo très défavorable,17:21:00,08:42:00,4
2020-01-17,10,5,26,9,10,6,4.8,91,9.625,1023,69.75,10,8,6,296,296,353,0,3,3.3,météo défavorable,17:23:00,08:41:00,9
2020-01-18,6,1,15,3,5,3,0.4,91,9.375,1033,48.875,6,2,-1,263,116,116,0,2,8.7,météo très défavorable,17:24:00,08:40:00,4
2020-01-19,6,1,26,1,5,4,0,89,10,1043,23.625,6,1,-3,116,116,116,0,2,8.7,météo très défavorable,17:26:00,08:39:00,1
2020-01-20,6,1,18,1,4,3,0,96,10,1047,32,6,2,-4,116,116,116,0,2,6.9,météo très défavorable,17:27:00,08:38:00,1
2020-01-21,5,-1,10,-1,4,2,0,89,9,1044,3.25,5,0,-5,113,113,116,0,2,8.7,météo très défavorable,17:29:00,08:37:00,-1
2020-01-22,5,-3,13,-1,3,2,0,75,10,1039,21.75,5,0,-5,116,116,116,0,2,8.7,météo très défavorable,17:31:00,08:36:00,-1
2020-01-23,6,0,17,0,4,3,0,94,9.375,1034,13.5,6,2,-4,116,116,113,0,2,8.7,météo très défavorable,17:32:00,08:35:00,1
2020-01-24,6,-1,6,-1,4,4,0,93,7.625,1026,19.75,6,1,-3,143,116,116,0,1,8.7,météo très défavorable,17:34:00,08:34:00,-1
2020-01-25,6,1,10,1,5,4,0,93,8.375,1023,26.875,6,4,0,116,143,116,0,2,8.7,météo très défavorable,17:35:00,08:33:00,2
2020-01-26,8,2,19,2,6,7,0.1,96,6,1017,70.5,8,6,-1,143,143,122,0,3,3.4,météo très défavorable,17:37:00,08:32:00,2
2020-01-27,9,6,26,8,9,7,12.2,92,8.25,1012,96.25,9,7,4,296,296,353,0,2,3.4,météo défavorable,17:39:00,08:31:00,8
2020-01-28,6,1,35,4,6,4,10.2,79,8.25,1005,87.25,6,4,-1,389,182,353,0,1,3.4,météo très défavorable,17:40:00,08:29:00,5
2020-01-29,7,2,23,2,6,5,1.2,89,9.625,1017,69.875,7,3,-3,176,116,176,0,1,5.2,météo très défavorable,17:42:00,08:28:00,2
2020-01-30,11,4,21,5,8,11,0.2,96,9,1015,85.875,11,10,1,119,122,266,0,3,3.4,météo très défavorable,17:44:00,08:27:00,4
2020-01-31,12,8,23,10,12,11,0.1,91,9.625,1014,93.875,12,10,7,122,122,122,0,3,3.5,météo défavorable,17:45:00,08:25:00,10
2020-02-01,12,7,33,12,12,9,15.9,95,8.125,1015,82.25,12,11,8,296,293,353,0,3,3.5,météo défavorable,17:47:00,08:24:00,11
2020-02-02,14,8,29,10,13,12,5.7,95,8.125,1015,98.25,14,12,8,266,296,176,0,3,3.5,météo défavorable,17:49:00,08:23:00,9
2020-02-03,11,7,22,9,9,9,8.6,90,8.125,1018,97.625,11,9,6,296,176,353,0,2,3.5,météo défavorable,17:50:00,08:21:00,10
2020-02-04,6,3,35,4,6,5,12.6,82,8.125,1028,66.625,6,3,0,116,176,266,0,2,3.5,météo très défavorable,17:52:00,08:20:00,5
2020-02-05,8,2,12,3,7,6,0,94,9,1037,44,8,3,0,116,116,122,0,2,7,météo très défavorable,17:53:00,08:18:00,4
2020-02-06,8,2,11,2,6,5,0,93,10,1034,7.375,8,2,1,116,116,116,0,2,8.7,météo très défavorable,17:55:00,08:17:00,3
2020-02-07,7,0,17,0,5,5,0,79,10,1027,12,7,2,-4,113,113,116,0,2,8.7,météo très défavorable,17:57:00,08:15:00,1
2020-02-08,7,5,17,6,6,6,6.7,96,9.25,1023,76.75,7,6,3,116,296,296,0,2,3.5,météo très défavorable,17:58:00,08:14:00,6
2020-02-09,10,4,50,5,8,8,1.3,88,9,1021,86.75,10,9,0,116,119,176,0,2,4.9,météo très défavorable,18:00:00,08:12:00,5
2020-02-10,10,1,48,8,7,5,28.4,86,8.125,1010,93.375,10,10,1,302,353,296,0,2,5,météo très défavorable,18:02:00,08:10:00,10
2020-02-11,6,3,34,3,5,5,7.7,82,7.375,1018,79.625,6,2,-2,338,338,353,1.9,1,5,météo très défavorable,18:03:00,08:09:00,3
2020-02-12,6,0,25,2,5,5,3.3,96,7,1020,82,6,2,-3,338,338,353,1.7,1,5,météo très défavorable,18:05:00,08:07:00,1
2020-02-13,8,4,41,5,8,7,22.9,90,8.625,1016,89.5,8,5,-1,176,176,296,0,2,5,météo très défavorable,18:07:00,08:06:00,5
2020-02-14,10,4,18,4,9,8,0.1,96,9,1022,51.5,10,6,1,116,122,116,0,3,8.3,météo très défavorable,18:08:00,08:04:00,5
2020-02-15,12,6,29,7,10,12,0.1,95,10,1022,81.125,12,8,4,119,122,122,0,3,5,météo défavorable,18:10:00,08:02:00,6
2020-02-16,14,8,53,12,13,12,11,73,6.25,1013,99.125,14,9,9,122,176,266,0,3,5.1,météo défavorable,18:12:00,08:00:00,12
2020-02-17,10,2,28,6,9,7,4.3,84,9.25,1020,84.625,10,4,3,122,176,176,0,2,5.3,météo défavorable,18:13:00,07:59:00,7
2020-02-18,8,3,27,3,7,7,0.7,88,9.375,1027,69.25,8,3,-1,176,116,353,0,2,6.9,météo très défavorable,18:15:00,07:57:00,4
2020-02-19,8,3,22,4,7,7,9.9,83,8.875,1025,84.75,8,5,0,299,119,353,0,2,5.3,météo très défavorable,18:17:00,07:55:00,5
2020-02-20,9,4,32,6,8,7,3.1,87,9.875,1021,85.875,9,5,2,116,176,176,0,2,5.3,météo défavorable,18:18:00,07:53:00,5
2020-02-21,8,1,23,1,6,6,0,89,10,1031,47.375,8,3,-3,116,116,119,0,2,8.5,météo très défavorable,18:20:00,07:51:00,2
