DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2022-01-01,15,11,22,11,14,13,0,95,9,1023,20.5,15,10,8,116,113,116,0,4,8.1,météo correcte,16:54:00,08:49:00,11
2022-01-02,13,10,31,11,13,12,0.3,92,10,1021,88.25,13,10,8,122,353,116,0,3,3,météo défavorable,16:55:00,08:49:00,10
2022-01-03,11,9,28,10,11,10,1,83,8.875,1016,92,11,8,7,122,176,353,0,3,3,météo défavorable,16:56:00,08:49:00,10
2022-01-04,9,3,26,8,3,3,12.9,96,6.25,1012,96.625,9,8,-2,296,338,338,3.7,1,3,météo très défavorable,16:57:00,08:49:00,8
2022-01-05,6,2,26,2,4,5,0.2,93,9.625,1021,75,6,3,-3,116,176,122,0.1,1,3,météo très défavorable,16:58:00,08:48:00,2
2022-01-06,6,1,15,2,4,5,0,82,10,1023,40,6,1,-2,113,113,122,0,2,8.1,météo très défavorable,16:59:00,08:48:00,2
2022-01-07,7,3,19,4,7,4,0.9,87,9.75,1020,72,7,3,1,176,176,182,0,2,3.2,météo très défavorable,17:01:00,08:48:00,3
2022-01-08,9,1,32,1,5,9,2.9,94,7.5,1016,86.375,9,7,-2,122,266,296,0.2,2,3.2,météo très défavorable,17:02:00,08:47:00,1
2022-01-09,7,3,27,4,6,4,0.4,80,10,1015,59,7,3,-1,119,116,116,0,1,8.6,météo très défavorable,17:03:00,08:47:00,5
2022-01-10,7,4,8,4,6,6,0,93,10,1026,70.75,7,4,3,119,116,119,0,2,6.9,météo très défavorable,17:05:00,08:46:00,4
2022-01-11,6,1,10,1,4,3,0,87,10,1037,48.75,6,0,-2,113,116,119,0,2,6.9,météo très défavorable,17:06:00,08:46:00,1
2022-01-12,8,3,9,5,6,5,0,89,10,1041,58.375,8,5,4,122,119,113,0,2,5.1,météo très défavorable,17:07:00,08:45:00,4
2022-01-13,8,1,6,1,6,7,0,84,10,1042,2.25,8,3,0,113,113,113,0,2,8.7,météo très défavorable,17:09:00,08:44:00,2
2022-01-14,11,3,3,3,9,8,0,85,10,1039,1.125,11,6,3,113,113,113,0,3,8.7,météo très défavorable,17:10:00,08:44:00,3
2022-01-15,8,2,9,2,7,6,0,86,10,1033,4.25,8,3,0,113,113,113,0,3,8.7,météo très défavorable,17:12:00,08:43:00,3
2022-01-16,6,2,10,4,6,5,0.3,93,8,1030,58.25,6,5,0,119,119,143,0,2,5.1,météo très défavorable,17:13:00,08:42:00,2
2022-01-17,10,3,11,4,7,7,0,94,9,1039,11.75,10,5,1,113,113,113,0,3,8.7,météo très défavorable,17:15:00,08:41:00,4
2022-01-18,9,3,9,3,6,6,0,95,8,1039,15.5,9,6,1,143,116,113,0,3,8.7,météo très défavorable,17:17:00,08:40:00,3
2022-01-19,6,1,13,1,5,6,0,89,10,1034,50.375,6,5,-2,113,119,122,0,2,5.1,météo très défavorable,17:18:00,08:39:00,2
2022-01-20,5,3,23,4,5,4,0.6,75,8.875,1034,80.125,5,2,-1,122,176,371,0.3,2,3.3,météo très défavorable,17:20:00,08:38:00,3
2022-01-21,7,2,20,3,6,4,0.2,89,10,1036,88.125,7,3,-1,122,116,122,0.1,1,5.1,météo très défavorable,17:21:00,08:37:00,2
2022-01-22,8,2,17,2,6,6,0,95,9,1036,53.25,8,4,-1,113,116,122,0,2,6.9,météo très défavorable,17:23:00,08:36:00,2
2022-01-23,7,4,4,5,6,5,0,80,10,1036,64.625,7,2,5,119,119,113,0,2,3.3,météo très défavorable,17:25:00,08:35:00,5
2022-01-24,10,1,5,1,8,7,0,88,10,1036,0,10,4,0,113,113,113,0,3,8.7,météo très défavorable,17:26:00,08:34:00,2
2022-01-25,10,1,8,2,7,7,0,87,10,1038,0,10,5,-1,113,113,113,0,3,8.7,météo très défavorable,17:28:00,08:33:00,2
2022-01-26,8,1,10,1,6,5,0,93,10,1034,7.875,8,3,-1,113,113,113,0,2,8.7,météo très défavorable,17:30:00,08:31:00,1
2022-01-27,8,2,22,3,8,8,0.3,95,9,1031,50.625,8,7,-1,116,122,176,0,3,5.2,météo très défavorable,17:32:00,08:30:00,2
2022-01-28,9,3,9,3,7,6,0,96,7,1036,62.625,9,4,1,143,116,122,0,3,5.2,météo très défavorable,17:33:00,08:29:00,4
2022-01-29,11,6,26,9,10,11,0,93,10,1033,78.75,11,8,5,116,122,122,0,2,5.2,météo défavorable,17:35:00,08:27:00,6
2022-01-30,8,3,9,4,7,5,0,87,10,1035,26.25,8,2,1,113,113,122,0,3,8.7,météo très défavorable,17:37:00,08:26:00,4
2022-01-31,7,4,36,6,7,6,0.3,70,10,1024,79.75,7,4,0,176,119,119,0,3,3.4,météo très défavorable,17:38:00,08:25:00,6
2022-02-01,12,3,30,3,9,11,0,94,10,1026,68.125,12,8,0,122,122,116,0,3,3.4,météo très défavorable,17:40:00,08:23:00,3
2022-02-02,12,10,24,10,12,10,0.1,85,10,1024,85.25,12,8,7,116,122,122,0,3,3.5,météo défavorable,17:42:00,08:22:00,10
2022-02-03,10,8,22,8,10,9,0,86,10,1023,86.125,10,6,5,122,122,119,0,2,3.5,météo défavorable,17:44:00,08:20:00,8
2022-02-04,10,4,26,8,8,6,0.2,88,9,1023,62.25,10,6,4,122,266,113,0,2,5.2,météo défavorable,17:45:00,08:19:00,8
2022-02-05,10,2,23,2,8,8,0,89,10,1026,34.375,10,4,-1,113,113,122,0,3,8.7,météo très défavorable,17:47:00,08:17:00,3
2022-02-06,11,8,46,9,10,10,2.4,86,9.625,1018,86,11,8,5,353,296,353,0,2,3.5,météo défavorable,17:49:00,08:15:00,9
2022-02-07,11,3,19,3,8,6,0.1,81,10,1031,15,11,2,-1,113,113,113,0,2,8.7,météo très défavorable,17:51:00,08:14:00,4
2022-02-08,12,4,20,6,10,11,0,94,10,1031,87,12,8,3,122,122,122,0,2,3.5,météo défavorable,17:52:00,08:12:00,5
2022-02-09,11,8,15,9,10,10,0,84,10,1029,88.75,11,6,6,119,122,122,0,2,3.5,météo défavorable,17:54:00,08:10:00,10
2022-02-10,10,4,21,8,10,5,1.1,92,8.875,1024,88.875,10,6,1,119,176,317,0,2,5.3,météo très défavorable,17:56:00,08:09:00,8
2022-02-11,8,3,20,5,7,8,0,79,10,1036,31.75,8,2,0,122,116,113,0,3,8.7,météo très défavorable,17:58:00,08:07:00,3
2022-02-12,7,1,21,1,6,4,0,78,10,1035,43.875,7,0,-3,116,113,113,0,1,8.7,météo très défavorable,17:59:00,08:05:00,1
2022-02-13,9,1,35,1,6,9,1.4,71,8.875,1019,55.25,9,6,-4,113,122,266,0,3,8.3,météo très défavorable,18:01:00,08:03:00,1
2022-02-14,11,6,27,8,10,8,0.7,83,8,1012,88.5,11,7,5,266,122,119,0,2,5,météo défavorable,18:03:00,08:02:00,10
2022-02-15,10,4,27,6,9,9,0.5,85,9,1017,74.75,10,6,1,119,116,122,0,2,8.3,météo très défavorable,18:05:00,08:00:00,5
2022-02-16,13,9,29,10,12,13,0.9,95,9,1006,100,13,11,7,353,122,122,0,3,5.2,météo défavorable,18:06:00,07:58:00,9
2022-02-17,13,7,41,9,10,10,0.5,80,9.875,1020,62.375,13,10,2,113,116,176,0,2,8.4,météo correcte,18:08:00,07:56:00,10
2022-02-18,13,7,46,8,13,10,0.5,87,9.875,1015,86.25,13,9,5,122,122,176,0,3,5.3,météo défavorable,18:10:00,07:54:00,7
2022-02-19,8,5,30,5,8,6,2.1,61,9.875,1017,50.25,8,4,-1,113,119,353,0,3,6.9,météo très défavorable,18:12:00,07:52:00,5
2022-02-20,11,6,36,8,11,11,1.2,91,8,1014,94.875,11,8,4,122,176,122,0,2,5.3,météo défavorable,18:13:00,07:50:00,6
2022-02-21,9,4,44,4,7,8,0.5,68,10,1016,71.25,9,4,-2,116,122,176,0,2,5.3,météo très défavorable,18:15:00,07:49:00,4
2022-02-22,11,5,27,5,9,11,0,90,10,1021,77.375,11,8,1,113,122,119,0,2,5.4,météo très défavorable,18:17:00,07:47:00,6
2022-02-23,11,4,16,4,9,9,0.1,91,10,1030,53.125,11,4,2,113,113,122,0,2,8.5,météo très défavorable,18:18:00,07:45:00,5
2022-02-24,9,4,36,7,9,6,0,75,10,1020,72,9,5,3,119,122,116,0,2,6.9,météo défavorable,18:20:00,07:43:00,7
2022-02-25,8,3,26,3,6,7,0,77,10,1033,44.25,8,2,-1,113,122,116,0,3,7,météo très défavorable,18:22:00,07:41:00,4
2022-02-26,9,2,14,2,7,9,0,81,10,1035,0.75,9,0,-1,113,113,113,0,3,10.9,météo très défavorable,18:24:00,07:39:00,2
2022-02-27,12,0,24,0,10,10,0,74,10,1030,1.875,12,1,-4,113,113,113,0,3,10.9,météo très défavorable,18:25:00,07:36:00,1
2022-02-28,11,1,18,1,8,8,0,74,10,1028,20.75,11,0,-3,113,119,113,0,3,10.1,météo très défavorable,18:27:00,07:34:00,2
