DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-01,8,2,6,2,7,7,0,94,9,1032,52.125,8,6,1,116,116,116,0,3,5.1,météo très défavorable,17:11:00,08:36:00,2
2020-01-02,9,6,9,7,8,7,20.6,97,6.625,1030,81.75,9,8,6,302,263,263,0,2,3.3,météo très défavorable,17:12:00,08:36:00,7
2020-01-03,11,6,21,7,10,10,1.1,91,9.875,1032,91.75,11,8,4,122,176,176,0,2,3.3,météo défavorable,17:13:00,08:36:00,6
2020-01-04,9,3,11,5,6,5,0.6,92,10,1038,34.75,9,8,2,119,116,116,0,2,8.7,météo très défavorable,17:14:00,08:36:00,7
2020-01-05,7,3,10,4,7,5,0,88,10,1038,35.875,7,3,4,119,116,116,0,3,8.7,météo très défavorable,17:15:00,08:36:00,4
2020-01-06,7,1,13,1,5,5,0,93,10,1032,5.5,7,3,-3,116,113,113,0,2,8.7,météo très défavorable,17:16:00,08:36:00,2
2020-01-07,9,4,9,6,8,9,0.2,96,6.375,1032,91.75,9,8,4,176,143,119,0,3,3.3,météo défavorable,17:17:00,08:36:00,5
2020-01-08,11,8,13,10,10,11,2.5,97,3.125,1029,100,11,10,8,266,266,143,0,3,3.3,météo défavorable,17:19:00,08:35:00,9
2020-01-09,12,10,12,10,11,12,6.2,95,7.25,1027,92,12,10,9,266,296,176,0,3,3.3,météo défavorable,17:20:00,08:35:00,10
2020-01-10,8,6,26,7,8,7,4.3,87,8.625,1033,79.75,8,5,3,353,266,176,0,2,3.3,météo très défavorable,17:21:00,08:35:00,8
2020-01-11,7,3,4,3,6,5,0.1,91,10,1034,27.125,7,3,2,116,116,116,0,1,8.7,météo très défavorable,17:22:00,08:34:00,3
2020-01-12,7,1,12,1,5,6,0,92,10,1031,35.375,7,3,-1,116,116,116,0,1,8.7,météo très défavorable,17:24:00,08:34:00,2
2020-01-13,11,6,14,6,9,10,2.1,95,5.875,1027,85.75,11,7,4,143,266,122,0,2,3.3,météo défavorable,17:25:00,08:33:00,6
2020-01-14,9,1,22,7,9,7,0,61,10,1015,79,9,4,4,116,122,122,0,3,3.3,météo défavorable,17:26:00,08:33:00,7
2020-01-15,11,6,23,6,11,10,0.2,79,9,1021,45.875,11,6,3,116,116,119,0,2,6.9,météo défavorable,17:27:00,08:32:00,6
2020-01-16,13,6,17,6,11,10,0,90,10,1026,17.125,13,7,3,116,116,116,0,3,8.7,météo correcte,17:29:00,08:32:00,6
2020-01-17,10,5,24,9,10,7,7,88,9.5,1027,70.875,10,7,6,122,296,353,0,3,3.4,météo défavorable,17:30:00,08:31:00,8
2020-01-18,6,2,14,3,5,4,1,91,9.875,1030,53.375,6,3,-1,116,122,116,0,1,5.2,météo très défavorable,17:32:00,08:30:00,3
2020-01-19,5,1,26,1,4,3,0.4,90,9.875,1038,46.25,5,1,-4,116,116,176,0,2,5.2,météo très défavorable,17:33:00,08:29:00,1
