DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2022-01-01,14,9,18,9,12,11,0,91,10,1026,28.75,14,9,6,113,122,113,0,4,6.9,météo correcte,17:10:00,08:46:00,10
2022-01-02,13,9,26,12,13,12,0,87,10,1023,82.375,13,10,9,116,122,122,0,4,5.1,météo défavorable,17:11:00,08:46:00,10
2022-01-03,12,10,23,10,11,12,0.9,94,9.875,1021,89.25,12,11,7,119,122,296,0,3,5.1,météo défavorable,17:12:00,08:45:00,11
2022-01-04,14,3,43,12,14,3,1.9,90,8.5,1015,100,14,10,6,296,176,230,0,3,3.3,météo défavorable,17:13:00,08:45:00,11
2022-01-05,6,1,23,2,5,4,0.3,80,10,1024,47.375,6,3,-3,113,113,116,0,1,8.7,météo très défavorable,17:14:00,08:45:00,2
2022-01-06,6,0,14,2,6,2,0,85,10,1025,72.25,6,0,-1,122,113,122,0,2,5.1,météo très défavorable,17:15:00,08:45:00,0
2022-01-07,6,2,27,3,5,6,0.5,95,10,1024,82.25,6,4,-1,176,176,353,0,1,3.3,météo très défavorable,17:16:00,08:45:00,3
2022-01-08,9,3,39,5,8,9,0.7,94,8,1019,89,9,8,2,143,122,266,0,2,3.3,météo très défavorable,17:18:00,08:44:00,3
2022-01-09,7,3,23,3,6,6,0.2,88,10,1017,59.125,7,5,-2,113,119,353,0,3,5.1,météo très défavorable,17:19:00,08:44:00,4
2022-01-10,8,4,10,4,7,6,0.3,94,9.875,1025,89.75,8,4,1,122,122,122,0,2,3.3,météo très défavorable,17:20:00,08:43:00,4
2022-01-11,6,0,8,0,5,3,0,88,10,1037,35.25,6,1,-3,116,113,113,0,1,8.7,météo très défavorable,17:21:00,08:43:00,1
2022-01-12,5,1,11,2,4,4,0,80,10,1040,61.875,5,1,0,119,122,116,0,2,3.3,météo très défavorable,17:23:00,08:42:00,1
2022-01-13,8,0,17,0,6,5,0,94,7,1040,9.5,8,3,-4,143,113,113,0,1,8.7,météo très défavorable,17:24:00,08:42:00,0
2022-01-14,9,0,11,1,7,6,0,84,10,1038,0.875,9,2,-3,113,113,113,0,2,8.7,météo très défavorable,17:25:00,08:41:00,1
2022-01-15,7,1,8,2,5,5,0,93,10,1031,39,7,2,-1,113,122,113,0,2,3.3,météo très défavorable,17:27:00,08:41:00,2
2022-01-16,7,0,13,0,5,4,0,95,9,1034,39.625,7,3,-3,143,116,116,0,2,6.9,météo très défavorable,17:28:00,08:40:00,0
2022-01-17,11,5,12,7,10,8,0,98,5.75,1038,37.875,11,6,4,248,113,113,0,2,8.7,météo très défavorable,17:30:00,08:39:00,6
2022-01-18,8,1,19,1,8,7,0,94,9,1038,8.125,8,5,-2,113,113,113,0,3,8.7,météo très défavorable,17:31:00,08:38:00,2
2022-01-19,7,0,15,1,6,4,0.4,94,6,1033,41.625,7,4,-1,143,113,119,0,1,8.7,météo très défavorable,17:33:00,08:37:00,1
2022-01-20,6,0,20,2,5,5,0.2,94,9.875,1036,43.75,6,4,-2,116,119,113,0,1,5.1,météo très défavorable,17:34:00,08:37:00,3
2022-01-21,5,-1,18,1,4,3,0,96,9,1038,62.5,5,0,-5,122,119,113,0,2,3.4,météo très défavorable,17:36:00,08:36:00,-1
2022-01-22,9,0,11,0,6,5,0,90,10,1039,6.875,9,4,-4,113,113,113,0,2,8.7,météo très défavorable,17:37:00,08:35:00,0
2022-01-23,6,0,15,0,4,4,0,97,8,1036,47.5,6,1,-4,143,119,116,0,2,5.2,météo très défavorable,17:39:00,08:34:00,1
2022-01-24,10,0,11,0,7,6,0,95,7,1035,8.75,10,3,-3,143,113,113,0,2,8.7,météo très défavorable,17:40:00,08:33:00,1
2022-01-25,10,0,10,0,8,7,0,93,10,1037,1.625,10,4,-2,113,113,113,0,3,8.7,météo très défavorable,17:42:00,08:31:00,1
2022-01-26,10,0,9,0,5,6,0,92,10,1035,2.5,10,4,-3,113,113,113,0,2,8.7,météo très défavorable,17:43:00,08:30:00,1
2022-01-27,10,1,15,1,8,7,0,90,10,1034,30.125,10,7,-2,113,113,122,0,3,8.7,météo très défavorable,17:45:00,08:29:00,1
2022-01-28,11,4,11,4,8,7,0,97,5.75,1037,41.375,11,6,1,143,113,116,0,2,6.9,météo très défavorable,17:46:00,08:28:00,5
2022-01-29,13,3,19,5,11,10,0,90,10,1037,40.25,13,9,3,122,113,113,0,3,8.7,météo correcte,17:48:00,08:27:00,4
2022-01-30,9,2,13,4,7,5,0,91,10,1035,56,9,7,0,113,113,122,0,2,8.7,météo très défavorable,17:50:00,08:26:00,9
2022-01-31,7,2,33,6,7,5,0,78,10,1028,50.875,7,3,0,122,116,119,0,3,7,météo très défavorable,17:51:00,08:24:00,5
2022-02-01,10,2,23,4,6,10,0,96,10,1030,90.875,10,8,0,122,122,122,0,3,3.5,météo très défavorable,17:53:00,08:23:00,2
2022-02-02,10,8,23,9,10,10,0,87,10,1027,93.25,10,7,6,122,122,119,0,2,3.5,météo défavorable,17:54:00,08:22:00,9
2022-02-03,7,3,17,4,7,7,0,96,8,1026,66.375,7,5,1,143,122,119,0,3,5.2,météo très défavorable,17:56:00,08:20:00,5
2022-02-04,10,3,24,7,10,8,0.2,92,10,1025,69.25,10,6,4,122,113,176,0,2,5.2,météo défavorable,17:58:00,08:19:00,7
2022-02-05,9,2,18,2,7,7,0,93,10,1030,28.375,9,3,-2,116,116,113,0,3,7,météo très défavorable,17:59:00,08:17:00,3
2022-02-06,11,5,40,6,10,11,0.1,85,10,1027,94.25,11,8,2,122,122,122,0,2,4.9,météo défavorable,18:01:00,08:16:00,5
2022-02-07,10,2,11,2,8,9,0.2,86,10,1034,12.5,10,3,-1,113,113,113,0,2,9.9,météo très défavorable,18:02:00,08:14:00,4
2022-02-08,11,2,11,2,8,8,0,90,10,1035,36.125,11,6,-1,113,119,116,0,3,8.3,météo très défavorable,18:04:00,08:13:00,3
2022-02-09,13,3,7,3,11,10,0,89,10,1031,1.625,13,4,2,113,113,113,0,3,10,météo correcte,18:06:00,08:11:00,4
2022-02-10,10,3,21,3,9,6,0.1,94,10,1027,45.75,10,6,0,113,116,122,0,3,8.3,météo très défavorable,18:07:00,08:10:00,4
2022-02-11,10,0,19,1,6,7,0.1,91,10,1036,15.75,10,2,-3,113,113,113,0,1,10,météo très défavorable,18:09:00,08:08:00,2
2022-02-12,8,0,15,0,5,5,0,83,10,1035,32.875,8,0,-3,119,113,113,0,1,10,météo très défavorable,18:10:00,08:06:00,0
2022-02-13,10,0,38,0,7,9,0.7,77,8,1021,62,10,7,-5,122,116,266,0,3,8.3,météo très défavorable,18:12:00,08:05:00,0
2022-02-14,10,5,20,8,9,8,1.4,92,9.875,1015,82.5,10,7,4,353,353,176,0,2,5.1,météo défavorable,18:14:00,08:03:00,9
2022-02-15,8,2,26,2,8,8,0,93,10,1021,69.375,8,7,-1,113,119,122,0,2,6.7,météo très défavorable,18:15:00,08:02:00,4
2022-02-16,13,9,32,11,12,13,1.1,96,8,1014,99.5,13,11,7,266,176,122,0,3,5.1,météo défavorable,18:17:00,08:00:00,10
2022-02-17,12,7,30,8,10,10,0.4,81,8.875,1024,49.5,12,11,3,176,113,116,0,2,10.6,météo défavorable,18:18:00,07:58:00,12
2022-02-18,12,5,41,11,12,9,0.6,93,9.25,1017,83.5,12,10,6,122,122,176,0,3,6.9,météo défavorable,18:20:00,07:56:00,11
2022-02-19,9,2,32,2,7,6,0.1,79,10,1023,50.625,9,4,-3,113,113,176,0,3,8.5,météo très défavorable,18:22:00,07:55:00,3
2022-02-20,11,6,30,6,9,11,0,94,10,1020,100,11,8,2,122,122,122,0,2,5.4,météo défavorable,18:23:00,07:53:00,7
2022-02-21,10,4,40,4,8,8,0.6,81,10,1023,84.25,10,9,-1,122,353,176,0,2,6.9,météo très défavorable,18:25:00,07:51:00,6
2022-02-22,11,4,23,4,10,11,0.3,95,9,1027,96.75,11,9,1,122,122,122,0,2,5.4,météo très défavorable,18:26:00,07:49:00,6
