DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-01,9,4,11,6,8,8,0,96,4.375,1031,86.625,9,8,4,143,143,122,0,3,3.3,météo défavorable,17:17:00,08:45:00,5
2020-01-02,10,8,10,8,9,9,0.1,92,8.625,1029,87.25,10,7,6,122,122,176,0,2,3.3,météo défavorable,17:18:00,08:45:00,8
2020-01-03,12,7,23,10,12,10,1.3,94,9,1033,68.875,12,9,7,122,353,353,0,3,5.1,météo défavorable,17:19:00,08:44:00,9
2020-01-04,8,4,10,4,7,6,0,87,10,1038,11.25,8,4,1,116,116,116,0,2,8.7,météo très défavorable,17:20:00,08:44:00,4
2020-01-05,9,4,9,5,8,6,0,85,10,1038,29.375,9,4,4,119,116,116,0,3,8.7,météo très défavorable,17:21:00,08:44:00,4
2020-01-06,7,2,17,2,5,6,0,91,10,1032,19.25,7,4,-2,116,116,113,0,2,8.7,météo très défavorable,17:22:00,08:44:00,2
2020-01-07,11,5,10,8,10,10,0.1,99,4.5,1030,94.5,11,10,7,143,248,116,0,2,3.3,météo défavorable,17:23:00,08:44:00,8
2020-01-08,12,8,16,11,12,12,0.6,96,9,1028,100,12,11,9,266,122,176,0,3,3.3,météo défavorable,17:24:00,08:44:00,11
2020-01-09,12,10,31,11,12,11,5,91,6.125,1025,90.75,12,9,8,266,266,119,0,3,3.3,météo défavorable,17:26:00,08:43:00,10
2020-01-10,9,6,24,7,8,8,0.8,85,10,1033,50.375,9,5,3,119,116,116,0,2,8.7,météo défavorable,17:27:00,08:43:00,8
2020-01-11,8,4,8,4,6,6,0,90,10,1033,37.75,8,3,3,116,116,122,0,3,6.9,météo très défavorable,17:28:00,08:42:00,5
