DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-01-01,4,0,14,1,3,2,0,89,10,1033,11.5,4,1,-3,116,116,116,0,2,8.1,météo très défavorable,16:56:00,08:42:00,1
2020-01-02,7,0,15,3,5,7,0,95,9.625,1030,84.5,7,6,0,122,122,119,0,2,3.1,météo très défavorable,16:57:00,08:42:00,3
2020-01-03,10,5,25,9,10,8,1.9,90,10,1030,89.75,10,8,6,122,353,353,0,2,3.1,météo défavorable,16:58:00,08:42:00,8
2020-01-04,7,3,16,3,6,6,0.4,91,10,1035,43.625,7,4,0,116,116,176,0,3,6.8,météo très défavorable,16:59:00,08:42:00,3
2020-01-05,6,3,7,3,6,5,0,93,10,1036,51.25,6,4,2,116,116,119,0,2,5,météo très défavorable,17:00:00,08:41:00,3
2020-01-06,5,0,17,1,4,4,0,93,10,1033,16.25,5,2,-2,116,116,116,0,2,8.6,météo très défavorable,17:01:00,08:41:00,2
2020-01-07,8,2,10,5,7,6,0,95,10,1029,46.75,8,5,2,119,116,116,0,2,8.6,météo très défavorable,17:02:00,08:41:00,6
2020-01-08,12,6,17,10,11,12,0.6,98,8,1025,97.875,12,11,8,266,122,122,0,3,3.2,météo défavorable,17:04:00,08:41:00,9
2020-01-09,12,11,27,11,11,11,9,92,9.25,1022,99.5,12,10,8,176,296,296,0,3,3.2,météo défavorable,17:05:00,08:40:00,11
2020-01-10,8,4,26,8,8,6,3.8,87,8.125,1031,76.375,8,6,4,389,353,119,0,2,3.2,météo très défavorable,17:06:00,08:40:00,8
2020-01-11,6,2,15,2,5,4,0,94,8.625,1033,30.5,6,3,-1,116,116,122,0,1,6.9,météo très défavorable,17:08:00,08:39:00,3
2020-01-12,7,3,24,3,6,7,0.2,93,10,1028,69.125,7,6,-1,116,122,122,0,3,3.3,météo très défavorable,17:09:00,08:39:00,3
2020-01-13,8,2,28,6,7,7,1.3,96,8,1024,90.75,8,7,2,176,119,266,0,3,3.3,météo très défavorable,17:10:00,08:38:00,6
2020-01-14,10,4,37,9,10,9,1.9,80,7,1007,97,10,6,5,122,266,122,0,2,3.3,météo défavorable,17:12:00,08:37:00,9
2020-01-15,10,7,34,9,9,9,0.4,74,9,1018,60.75,10,6,4,116,116,266,0,2,5.1,météo défavorable,17:13:00,08:37:00,9
2020-01-16,9,4,22,4,8,9,0,94,10,1024,21.5,9,6,1,116,116,116,0,3,8.7,météo très défavorable,17:15:00,08:36:00,4
2020-01-17,10,5,25,8,10,7,7.8,92,8.5,1021,66.5,10,8,5,116,296,176,0,3,3.3,météo défavorable,17:16:00,08:35:00,9
2020-01-18,6,2,14,3,5,3,3.1,92,9.75,1032,35,6,2,-1,296,116,113,0,2,8.7,météo très défavorable,17:18:00,08:34:00,4
2020-01-19,6,1,26,2,5,4,0.4,90,10,1043,46.25,6,1,-2,116,116,116,0,2,8.7,météo très défavorable,17:19:00,08:33:00,1
2020-01-20,6,0,15,0,4,3,0,96,8,1047,21.75,6,2,-3,143,116,116,0,2,8.7,météo très défavorable,17:21:00,08:32:00,1
2020-01-21,6,0,8,1,5,3,0,84,10,1045,1.875,6,0,-2,113,113,113,0,2,8.7,météo très défavorable,17:22:00,08:32:00,0
